adm1_name,adm2_name,adm2_code,pop_total,pop_wra
Veracruz de Ignacio de la Llave,Angel R. Cabada,MX30015,35161,8790
Veracruz de Ignacio de la Llave,Apazapan,MX30017,5165,1291
Veracruz de Ignacio de la Llave,Aquila,MX30018,2147,537
Veracruz de Ignacio de la Llave,Astacinga,MX30019,7463,1866
Veracruz de Ignacio de la Llave,Atlahuilco,MX30020,12930,3233
Veracruz de Ignacio de la Llave,Atoyac,MX30021,24722,6180
Veracruz de Ignacio de la Llave,Atzacan,MX30022,24243,6061
Veracruz de Ignacio de la Llave,Atzalan,MX30023,52333,13083
Veracruz de Ignacio de la Llave,Ayahualulco,MX30025,28760,7190
Veracruz de Ignacio de la Llave,Banderilla,MX30026,29630,7407
Veracruz de Ignacio de la Llave,Benito Juárez,MX30027,17074,4268
Veracruz de Ignacio de la Llave,Boca del Río,MX30028,152034,38009
Veracruz de Ignacio de la Llave,Calcahualco,MX30029,14718,3680
Veracruz de Ignacio de la Llave,Camarón de Tejeda,MX30007,6925,1731
Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,MX30030,46246,11562
Veracruz de Ignacio de la Llave,Carlos A. Carrillo,MX30208,24702,6175
Veracruz de Ignacio de la Llave,Carrillo Puerto,MX30031,19849,4962
Veracruz de Ignacio de la Llave,Castillo de Teayo,MX30157,21014,5253
Veracruz de Ignacio de la Llave,Catemaco,MX30032,51710,12928
Veracruz de Ignacio de la Llave,Cazones de Herrera,MX30033,25543,6386
Veracruz de Ignacio de la Llave,Cerro Azul,MX30034,25995,6499
Veracruz de Ignacio de la Llave,Chacaltianguis,MX30054,11979,2995
Veracruz de Ignacio de la Llave,Chalma,MX30055,14933,3733
Veracruz de Ignacio de la Llave,Chiconamel,MX30056,7210,1802
Veracruz de Ignacio de la Llave,Chiconquiaco,MX30057,14732,3683
Veracruz de Ignacio de la Llave,Chicontepec,MX30058,55931,13983
Veracruz de Ignacio de la Llave,Chinameca,MX30059,18271,4568
Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,MX30060,17634,4409
Veracruz de Ignacio de la Llave,Chocamán,MX30062,21989,5497
Veracruz de Ignacio de la Llave,Chontla,MX30063,13926,3482
Veracruz de Ignacio de la Llave,Chumatlán,MX30064,4239,1060
Veracruz de Ignacio de la Llave,Citlaltépetl,MX30035,11673,2918
Veracruz de Ignacio de la Llave,Coacoatzintla,MX30036,11817,2954
Veracruz de Ignacio de la Llave,Coahuitlán,MX30037,8593,2148
Veracruz de Ignacio de la Llave,Coatepec,MX30038,98273,24568
Veracruz de Ignacio de la Llave,Coatzacoalcos,MX30039,322003,80501
Veracruz de Ignacio de la Llave,Coatzintla,MX30040,57735,14434
Veracruz de Ignacio de la Llave,Coetzala,MX30041,2484,621
Veracruz de Ignacio de la Llave,Colipa,MX30042,6064,1516
Veracruz de Ignacio de la Llave,Comapa,MX30043,20835,5209
Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,MX30045,56803,14201
Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,MX30046,16980,4245
Veracruz de Ignacio de la Llave,Coscomatepec,MX30047,63096,15774
Veracruz de Ignacio de la Llave,Cosoleacaque,MX30048,139926,34982
Veracruz de Ignacio de la Llave,Cotaxtla,MX30049,23161,5790
Veracruz de Ignacio de la Llave,Coxquihui,MX30050,17553,4388
Veracruz de Ignacio de la Llave,Coyutla,MX30051,24547,6137
Veracruz de Ignacio de la Llave,Cuichapa,MX30052,12586,3146
Veracruz de Ignacio de la Llave,Cuitláhuac,MX30053,29651,7413
Veracruz de Ignacio de la Llave,Córdoba,MX30044,216854,54214
Veracruz de Ignacio de la Llave,El Higo,MX30205,20173,5043
Veracruz de Ignacio de la Llave,Emiliano Zapata,MX30065,92303,23076
Veracruz de Ignacio de la Llave,Espinal,MX30066,28516,7129
Veracruz de Ignacio de la Llave,Filomeno Mata,MX30067,20415,5104
Veracruz de Ignacio de la Llave,Fortín,MX30068,71559,17890
Veracruz de Ignacio de la Llave,Gutiérrez Zamora,MX30069,25082,6270
Veracruz de Ignacio de la Llave,Hidalgotitlán,MX30070,20441,5110
Veracruz de Ignacio de la Llave,Huatusco,MX30071,63116,15779
Veracruz de Ignacio de la Llave,Huayacocotla,MX30072,22957,5739
Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,MX30073,43544,10886
Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,MX30074,9716,2429
Veracruz de Ignacio de la Llave,Ignacio de la Llave,MX30075,17078,4269
Veracruz de Ignacio de la Llave,Ilamatlán,MX30076,14134,3534
Veracruz de Ignacio de la Llave,Isla,MX30077,44867,11217
Veracruz de Ignacio de la Llave,Ixcatepec,MX30078,12859,3215
Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,MX30079,12207,3052
Veracruz de Ignacio de la Llave,Ixhuatlancillo,MX30081,30123,7531
Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,MX30083,53377,13344
Veracruz de Ignacio de la Llave,Ixhuatlán del Café,MX30080,24611,6153
Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,MX30082,16636,4159
Veracruz de Ignacio de la Llave,Ixmatlahuacan,MX30084,5817,1454
Veracruz de Ignacio de la Llave,Ixtaczoquitlán,MX30085,78252,19563
Veracruz de Ignacio de la Llave,Jalacingo,MX30086,50209,12552
Veracruz de Ignacio de la Llave,Jalcomulco,MX30088,5309,1327
Veracruz de Ignacio de la Llave,Jamapa,MX30090,11845,2961
Veracruz de Ignacio de la Llave,Jesús Carranza,MX30091,29871,7468
Veracruz de Ignacio de la Llave,Jilotepec,MX30093,17785,4446
Veracruz de Ignacio de la Llave,José Azueta,MX30169,23696,5924
Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,MX30094,40007,10002
Veracruz de Ignacio de la Llave,Juchique de Ferrer,MX30095,15681,3920
Veracruz de Ignacio de la Llave,Jáltipan,MX30089,40175,10044
Veracruz de Ignacio de la Llave,La Antigua,MX30016,31559,7890
Veracruz de Ignacio de la Llave,La Perla,MX30127,30207,7552
Veracruz de Ignacio de la Llave,Landero y Coss,MX30096,1711,428
Veracruz de Ignacio de la Llave,Las Choapas,MX30061,85292,21323
Veracruz de Ignacio de la Llave,Las Minas,MX30107,3172,793
Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,MX30132,21615,5404
Veracruz de Ignacio de la Llave,Lerdo de Tejada,MX30097,19764,4941
Veracruz de Ignacio de la Llave,Los Reyes,MX30137,7078,1770
Veracruz de Ignacio de la Llave,Magdalena,MX30098,3525,881
Veracruz de Ignacio de la Llave,Maltrata,MX30099,19549,4887
Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,MX30100,25243,6311
Veracruz de Ignacio de la Llave,Mariano Escobedo,MX30101,42793,10698
Veracruz de Ignacio de la Llave,Martínez de la Torre,MX30102,114761,28690
Veracruz de Ignacio de la Llave,Mecatlán,MX30103,13792,3448
Veracruz de Ignacio de la Llave,Mecayapan,MX30104,18261,4565
Veracruz de Ignacio de la Llave,Medellín,MX30105,99986,24996
Veracruz de Ignacio de la Llave,Miahuatlán,MX30106,5274,1318
Veracruz de Ignacio de la Llave,Minatitlán,MX30108,155476,38869
Veracruz de Ignacio de la Llave,Misantla,MX30109,68666,17166
Veracruz de Ignacio de la Llave,Mixtla de Altamirano,MX30110,13102,3276
Veracruz de Ignacio de la Llave,Moloacán,MX30111,17521,4380
Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,MX30206,30441,7610
Veracruz de Ignacio de la Llave,Naolinco,MX30112,24414,6104
Veracruz de Ignacio de la Llave,Naranjal,MX30113,4881,1220
Veracruz de Ignacio de la Llave,Naranjos Amatlán,MX30013,28488,7122
Veracruz de Ignacio de la Llave,Nautla,MX30114,10696,2674
Veracruz de Ignacio de la Llave,Nogales,MX30115,43600,10900
Veracruz de Ignacio de la Llave,Oluta,MX30116,18425,4606
Veracruz de Ignacio de la Llave,Omealca,MX30117,25236,6309
Veracruz de Ignacio de la Llave,Orizaba,MX30118,131862,32966
Veracruz de Ignacio de la Llave,Otatitlán,MX30119,5775,1444
Veracruz de Ignacio de la Llave,Oteapan,MX30120,16776,4194
Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,MX30121,23287,5822
Veracruz de Ignacio de la Llave,Pajapan,MX30122,18953,4738
Veracruz de Ignacio de la Llave,Papantla,MX30124,167066,41767
Veracruz de Ignacio de la Llave,Paso de Ovejas,MX30126,35144,8786
Veracruz de Ignacio de la Llave,Paso del Macho,MX30125,33580,8395
Veracruz de Ignacio de la Llave,Perote,MX30128,81823,20456
Veracruz de Ignacio de la Llave,Platón Sánchez,MX30129,19041,4760
Veracruz de Ignacio de la Llave,Playa Vicente,MX30130,41127,10282
Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,MX30131,196990,49247
Veracruz de Ignacio de la Llave,Pueblo Viejo,MX30133,60418,15104
Veracruz de Ignacio de la Llave,Puente Nacional,MX30134,26155,6539
Veracruz de Ignacio de la Llave,Pánuco,MX30123,100273,25068
Veracruz de Ignacio de la Llave,Rafael Delgado,MX30135,26455,6614
Veracruz de Ignacio de la Llave,Rafael Lucio,MX30136,9113,2278
Veracruz de Ignacio de la Llave,Río Blanco,MX30138,46661,11665
Veracruz de Ignacio de la Llave,Saltabarranca,MX30139,6417,1604
Veracruz de Ignacio de la Llave,San Andrés Tenejapan,MX30140,3480,870
Veracruz de Ignacio de la Llave,San Andrés Tuxtla,MX30141,169917,42479
Veracruz de Ignacio de la Llave,San Juan Evangelista,MX30142,34210,8552
Veracruz de Ignacio de la Llave,San Rafael,MX30211,31615,7904
Veracruz de Ignacio de la Llave,Santiago Sochiapan,MX30212,13773,3443
Veracruz de Ignacio de la Llave,Santiago Tuxtla,MX30143,59803,14951
Veracruz de Ignacio de la Llave,Sayula de Alemán,MX30144,34120,8530
Veracruz de Ignacio de la Llave,Sochiapa,MX30146,4197,1049
Veracruz de Ignacio de la Llave,Soconusco,MX30145,17961,4490
Veracruz de Ignacio de la Llave,Soledad Atzompa,MX30147,27003,6751
Veracruz de Ignacio de la Llave,Soledad de Doblado,MX30148,29398,7349
Veracruz de Ignacio de la Llave,Soteapan,MX30149,36495,9124
Veracruz de Ignacio de la Llave,Tamalín,MX30150,12331,3083
Veracruz de Ignacio de la Llave,Tamiahua,MX30151,22634,5659
Veracruz de Ignacio de la Llave,Tampico Alto,MX30152,12378,3095
Veracruz de Ignacio de la Llave,Tancoco,MX30153,6196,1549
Veracruz de Ignacio de la Llave,Tantima,MX30154,12802,3200
Veracruz de Ignacio de la Llave,Tantoyuca,MX30155,104406,26102
Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,MX30209,15878,3969
Veracruz de Ignacio de la Llave,Tatatila,MX30156,6582,1646
Veracruz de Ignacio de la Llave,Tecolutla,MX30158,25641,6410
Veracruz de Ignacio de la Llave,Tehuipango,MX30159,31702,7926
Veracruz de Ignacio de la Llave,Tempoal,MX30161,35812,8953
Veracruz de Ignacio de la Llave,Tenampa,MX30162,6797,1699
Veracruz de Ignacio de la Llave,Tenochtitlán,MX30163,5301,1325
Veracruz de Ignacio de la Llave,Teocelo,MX30164,17721,4430
Veracruz de Ignacio de la Llave,Tepatlaxco,MX30165,9457,2364
Veracruz de Ignacio de la Llave,Tepetlán,MX30166,10106,2527
Veracruz de Ignacio de la Llave,Tepetzintla,MX30167,15304,3826
Veracruz de Ignacio de la Llave,Tequila,MX30168,17963,4491
Veracruz de Ignacio de la Llave,Texcatepec,MX30170,11471,2868
Veracruz de Ignacio de la Llave,Texhuacán,MX30171,6143,1536
Veracruz de Ignacio de la Llave,Texistepec,MX30172,20849,5212
Veracruz de Ignacio de la Llave,Tezonapa,MX30173,58050,14513
Veracruz de Ignacio de la Llave,Tierra Blanca,MX30174,99633,24908
Veracruz de Ignacio de la Llave,Tihuatlán,MX30175,97336,24334
Veracruz de Ignacio de la Llave,Tlachichilco,MX30180,11495,2874
Veracruz de Ignacio de la Llave,Tlacojalpan,MX30176,4668,1167
Veracruz de Ignacio de la Llave,Tlacolulan,MX30177,12689,3172
Veracruz de Ignacio de la Llave,Tlacotalpan,MX30178,13697,3424
Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,MX30179,4493,1123
Veracruz de Ignacio de la Llave,Tlalixcoyan,MX30181,39307,9827
Veracruz de Ignacio de la Llave,Tlalnelhuayocan,MX30182,21609,5402
Veracruz de Ignacio de la Llave,Tlaltetela,MX30024,17499,4375
Veracruz de Ignacio de la Llave,Tlapacoyan,MX30183,64710,16177
Veracruz de Ignacio de la Llave,Tlaquilpa,MX30184,8650,2162
Veracruz de Ignacio de la Llave,Tlilapan,MX30185,6468,1617
Veracruz de Ignacio de la Llave,Tomatlán,MX30186,7701,1925
Veracruz de Ignacio de la Llave,Tonayán,MX30187,6582,1646
Veracruz de Ignacio de la Llave,Totutla,MX30188,18126,4531
Veracruz de Ignacio de la Llave,Tres Valles,MX30207,46917,11729
Veracruz de Ignacio de la Llave,Tuxpan,MX30189,160785,40196
Veracruz de Ignacio de la Llave,Tuxtilla,MX30190,2343,586
Veracruz de Ignacio de la Llave,Ursulo Galván,MX30191,31279,7820
Veracruz de Ignacio de la Llave,Uxpanapa,MX30210,31261,7815
Veracruz de Ignacio de la Llave,Vega de Alatorre,MX30192,20989,5247
Veracruz de Ignacio de la Llave,Veracruz,MX30193,632436,158109
Veracruz de Ignacio de la Llave,Villa Aldama,MX30194,13634,3408
Veracruz de Ignacio de la Llave,Xalapa,MX30087,512717,128179
Veracruz de Ignacio de la Llave,Xico,MX30092,41612,10403
Veracruz de Ignacio de la Llave,Xoxocotla,MX30195,6381,1595
Veracruz de Ignacio de la Llave,Yanga,MX30196,19110,4778
Veracruz de Ignacio de la Llave,Yecuatla,MX30197,11777,2944
Veracruz de Ignacio de la Llave,Zacualpan,MX30198,7256,1814
Veracruz de Ignacio de la Llave,Zaragoza,MX30199,12662,3165
Veracruz de Ignacio de la Llave,Zentla,MX30200,13188,3297
Veracruz de Ignacio de la Llave,Zongolica,MX30201,48120,12030
Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,MX30202,15629,3907
Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,MX30203,15368,3842
Veracruz de Ignacio de la Llave,Álamo Temapache,MX30160,111872,27968
Yucatán,Abalá,MX31001,6852,1713
Yucatán,Acanceh,MX31002,17748,4437
Yucatán,Akil,MX31003,12956,3239
Yucatán,Baca,MX31004,6535,1634
Yucatán,Bokobá,MX31005,2258,564
Yucatán,Buctzotz,MX31006,9609,2402
Yucatán,Cacalchén,MX31007,7831,1958
Yucatán,Calotmul,MX31008,4114,1029
Yucatán,Cansahcab,MX31009,4627,1157
Yucatán,Cantamayec,MX31010,2912,728
Yucatán,Celestún,MX31011,8799,2200
Yucatán,Cenotillo,MX31012,3875,969
Yucatán,Chacsinkín,MX31016,3267,817
Yucatán,Chankom,MX31017,4918,1230
Yucatán,Chapab,MX31018,3557,889
Yucatán,Chemax,MX31019,41136,10284
Yucatán,Chichimilá,MX31021,10008,2502
Yucatán,Chicxulub Pueblo,MX31020,4735,1184
Yucatán,Chikindzonot,MX31022,4597,1149
Yucatán,Chocholá,MX31023,5068,1267
Yucatán,Chumayel,MX31024,3388,847
Yucatán,Conkal,MX31013,17576,4394
Yucatán,Cuncunul,MX31014,1815,454
Yucatán,Cuzamá,MX31015,5973,1493
Yucatán,Dzemul,MX31026,3807,952
Yucatán,Dzidzantún,MX31027,8612,2153
Yucatán,Dzilam González,MX31029,6523,1631
Yucatán,Dzilam de Bravo,MX31028,3086,771
Yucatán,Dzitás,MX31030,4196,1049
Yucatán,Dzoncauich,MX31031,2944,736
Yucatán,Dzán,MX31025,6336,1584
Yucatán,Espita,MX31032,17599,4400
Yucatán,Halachó,MX31033,22279,5570
Yucatán,Hocabá,MX31034,6838,1710
Yucatán,Hoctún,MX31035,6678,1670
Yucatán,Homún,MX31036,8623,2156
Yucatán,Huhí,MX31037,5459,1365
Yucatán,Hunucmá,MX31038,36839,9210
Yucatán,Ixil,MX31039,4443,1111
Yucatán,Izamal,MX31040,29828,7457
Yucatán,Kanasín,MX31041,133784,33446
Yucatán,Kantunil,MX31042,5825,1456
Yucatán,Kaua,MX31043,3602,900
Yucatán,Kinchil,MX31044,7973,1993
Yucatán,Kopomá,MX31045,2793,698
Yucatán,Mama,MX31046,3506,876
Yucatán,Maní,MX31047,6303,1576
Yucatán,Maxcanú,MX31048,25136,6284
Yucatán,Mayapán,MX31049,4164,1041
Yucatán,Mocochá,MX31051,3672,918
Yucatán,Motul,MX31052,39434,9859
Yucatán,Muna,MX31053,14129,3532
Yucatán,Muxupip,MX31054,3187,797
Yucatán,Mérida,MX31050,1057512,264378
Yucatán,Opichén,MX31055,7419,1855
Yucatán,Oxkutzcab,MX31056,35629,8907
Yucatán,Panabá,MX31057,8169,2042
Yucatán,Peto,MX31058,27268,6817
Yucatán,Progreso,MX31059,68548,17137
Yucatán,Quintana Roo,MX31060,1013,253
Yucatán,Río Lagartos,MX31061,4138,1034
Yucatán,Sacalum,MX31062,5269,1317
Yucatán,Samahil,MX31063,5974,1494
Yucatán,San Felipe,MX31065,2194,548
Yucatán,Sanahcat,MX31064,1781,445
Yucatán,Santa Elena,MX31066,4434,1108
Yucatán,Seyé,MX31067,10698,2675
Yucatán,Sinanché,MX31068,3327,832
Yucatán,Sotuta,MX31069,9392,2348
Yucatán,Sucilá,MX31070,4149,1037
Yucatán,Sudzal,MX31071,2080,520
Yucatán,Suma,MX31072,1928,482
Yucatán,Tahdziú,MX31073,6194,1549
Yucatán,Tahmek,MX31074,3965,991
Yucatán,Teabo,MX31075,7283,1821
Yucatán,Tecoh,MX31076,18963,4741
Yucatán,Tekal de Venegas,MX31077,2812,703
Yucatán,Tekantó,MX31078,3909,977
Yucatán,Tekax,MX31079,47310,11827
Yucatán,Tekit,MX31080,11585,2896
Yucatán,Tekom,MX31081,3530,883
Yucatán,Telchac Pueblo,MX31082,3652,913
Yucatán,Telchac Puerto,MX31083,1995,499
Yucatán,Temax,MX31084,7451,1863
Yucatán,Temozón,MX31085,17564,4391
Yucatán,Tepakán,MX31086,2275,569
Yucatán,Tetiz,MX31087,5789,1447
Yucatán,Teya,MX31088,2001,500
Yucatán,Ticul,MX31089,42366,10592
Yucatán,Timucuy,MX31090,8096,2024
Yucatán,Tinum,MX31091,13304,3326
Yucatán,Tixcacalcupul,MX31092,8327,2082
Yucatán,Tixkokob,MX31093,19211,4803
Yucatán,Tixmehuac,MX31094,5741,1435
Yucatán,Tixpéhual,MX31095,6189,1547
Yucatán,Tizimín,MX31096,84459,21115
Yucatán,Tunkás,MX31097,3834,959
Yucatán,Tzucacab,MX31098,16144,4036
Yucatán,Uayma,MX31099,4442,1110
Yucatán,Ucú,MX31100,4313,1078
Yucatán,Umán,MX31101,72745,18186
Yucatán,Valladolid,MX31102,89893,22473
Yucatán,Xocchel,MX31103,3656,914
Yucatán,Yaxcabá,MX31104,17186,4296
Yucatán,Yaxkukul,MX31105,3538,884
Yucatán,Yobaín,MX31106,2304,576
Zacatecas,Apozol,MX32001,6574,1643
Zacatecas,Apulco,MX32002,5238,1310
Zacatecas,Atolinga,MX32003,2374,594
Zacatecas,Benito Juárez,MX32004,4682,1170
Zacatecas,Calera,MX32005,48334,12084
Zacatecas,Cañitas de Felipe Pescador,MX32006,8564,2141
Zacatecas,Chalchihuites,MX32009,10530,2633
Zacatecas,Concepción del Oro,MX32007,12644,3161
Zacatecas,Cuauhtémoc,MX32008,14190,3547
Zacatecas,El Plateado de Joaquín Amaro,MX32015,1624,406
Zacatecas,El Salvador,MX32041,2590,648
Zacatecas,Fresnillo,MX32010,252216,63054
Zacatecas,Genaro Codina,MX32012,8642,2161
Zacatecas,General Enrique Estrada,MX32013,7042,1760
Zacatecas,General Francisco R. Murguía,MX32014,20995,5249
Zacatecas,General Pánfilo Natera,MX32016,24826,6207
Zacatecas,Guadalupe,MX32017,223752,55938
Zacatecas,Huanusco,MX32018,4852,1213
Zacatecas,Jalpa,MX32019,26435,6609
Zacatecas,Jerez,MX32020,62294,15573
Zacatecas,Jiménez del Teul,MX32021,4681,1170
Zacatecas,Juan Aldama,MX32022,20708,5177
Zacatecas,Juchipila,MX32023,12725,3181
Zacatecas,Loreto,MX32024,56716,14179
Zacatecas,Luis Moya,MX32025,13947,3487
Zacatecas,Mazapil,MX32026,18561,4640
Zacatecas,Melchor Ocampo,MX32027,2861,715
Zacatecas,Mezquital del Oro,MX32028,2573,643
Zacatecas,Miguel Auza,MX32029,25103,6276
Zacatecas,Momax,MX32030,2569,642
Zacatecas,Monte Escobedo,MX32031,8980,2245
Zacatecas,Morelos,MX32032,13909,3477
Zacatecas,Moyahua de Estrada,MX32033,4696,1174
Zacatecas,Nochistlán de Mejía,MX32034,29071,7268
Zacatecas,Noria de Ángeles,MX32035,17256,4314
Zacatecas,Ojocaliente,MX32036,46546,11636
Zacatecas,Pinos,MX32038,75893,18973
Zacatecas,Pánuco,MX32037,18628,4657
Zacatecas,Río Grande,MX32039,67435,16859
Zacatecas,Sain Alto,MX32040,22878,5719
Zacatecas,Santa María de la Paz,MX32058,2879,720
Zacatecas,Sombrerete,MX32042,66629,16657
Zacatecas,Susticacán,MX32043,1411,353
Zacatecas,Tabasco,MX32044,17361,4340
Zacatecas,Tepechitlán,MX32045,8692,2173
Zacatecas,Tepetongo,MX32046,6705,1676
Zacatecas,Teúl de González Ortega,MX32047,5584,1396
Zacatecas,Tlaltenango de Sánchez Román,MX32048,28534,7134
Zacatecas,Trancoso,MX32057,21494,5373
Zacatecas,Trinidad García de la Cadena,MX32011,3482,871
Zacatecas,Valparaíso,MX32049,33536,8384
Zacatecas,Vetagrande,MX32050,11522,2881
Zacatecas,Villa García,MX32052,20927,5232
Zacatecas,Villa González Ortega,MX32053,14017,3504
Zacatecas,Villa Hidalgo,MX32054,20498,5125
Zacatecas,Villa de Cos,MX32051,36225,9056
Zacatecas,Villanueva,MX32055,32803,8201
Zacatecas,Zacatecas,MX32056,157082,39271
